,Date,Media Sources,Negative,Neutral,Positive,Source Account,Tweet Polarity,Tweets Ago
499,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,320
500,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,321
501,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,322
502,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,323
503,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,324
504,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,325
505,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,326
506,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,327
507,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,328
508,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,329
509,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,330
510,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,331
511,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,332
512,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,333
513,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,334
514,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,335
515,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,336
516,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,337
517,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,338
518,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,339
519,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,340
520,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,341
521,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,342
522,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,343
523,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,344
524,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,345
525,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,346
526,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,347
527,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,348
528,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,349
529,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,350
530,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,351
531,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,352
532,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,353
533,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,354
534,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,355
535,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,356
536,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,357
537,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,358
538,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,359
539,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,360
540,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,361
541,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,362
542,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,363
543,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,364
544,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,365
545,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,366
546,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,367
547,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,368
548,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,369
549,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,370
550,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,371
551,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,372
552,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,373
553,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,374
554,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,375
555,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,376
556,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,377
557,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,378
558,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,379
559,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,380
560,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,381
561,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,382
562,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,383
563,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,384
564,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,385
565,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,386
566,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,387
567,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,388
568,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,389
569,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,390
570,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,391
571,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,392
572,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,393
573,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,394
574,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,395
575,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,396
576,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,397
577,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,398
578,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,399
579,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,400
580,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,401
581,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,402
582,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,403
583,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,404
584,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,405
585,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,406
586,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,407
587,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,408
588,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,409
589,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,410
590,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,411
591,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,412
592,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,413
593,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,414
594,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,415
595,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,416
596,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,417
597,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,418
598,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,419
599,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,420
600,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,421
601,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,422
602,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,423
603,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,424
604,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,425
605,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,426
606,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,427
607,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,428
608,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,429
609,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,430
610,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,431
611,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,432
612,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,433
613,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,434
614,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,435
615,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,436
616,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,437
617,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,438
618,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,439
619,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,440
620,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,441
621,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,442
622,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,443
623,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,444
624,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,445
625,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,446
626,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,447
627,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,448
628,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,449
629,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,450
630,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,451
631,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,452
632,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,453
633,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,454
634,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,455
635,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,456
636,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,457
637,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,458
638,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,459
639,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,460
640,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,461
641,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,462
642,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,463
643,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,464
644,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,465
645,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,466
646,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,467
647,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,468
648,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,469
649,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,470
650,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,471
651,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,472
652,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,473
653,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,474
654,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,475
655,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,476
656,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,477
657,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,478
658,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,479
659,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,480
660,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,481
661,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,482
662,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,483
663,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,484
664,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,485
665,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,486
666,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,487
667,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,488
668,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,489
669,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,490
670,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,491
671,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,492
672,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,493
673,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,494
674,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,495
675,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,496
676,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,497
677,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,498
678,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,499
679,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,500
680,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,501
681,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,502
682,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,503
683,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,504
684,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,505
685,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,506
686,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,507
687,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,508
688,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,509
689,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,510
690,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,511
691,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,512
692,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,513
693,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,514
694,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,515
695,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,516
696,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,517
697,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,518
698,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,519
699,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,520
700,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,521
701,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,522
702,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,523
703,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,524
704,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,525
705,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,526
706,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,527
707,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,528
708,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,529
709,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,530
710,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,531
711,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,532
712,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,533
713,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,534
714,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,535
715,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,536
716,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,537
717,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,538
718,Wed Jan 10 21:08:02 +0000 2018,@Shell,0.0,0.723,0.277,Shell,0.3182,539
719,Wed Jan 10 21:04:43 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,540
720,Wed Jan 10 20:56:56 +0000 2018,@Shell,0.0,0.746,0.254,DeltaV,0.7783,541
721,Wed Jan 10 20:53:42 +0000 2018,@Shell,0.175,0.732,0.093,Shell,-0.25,542
722,Wed Jan 10 20:45:07 +0000 2018,@Shell,0.109,0.891,0.0,Shell,-0.296,543
723,Wed Jan 10 20:44:23 +0000 2018,@Shell,0.16,0.84,0.0,BP,-0.5859,544
724,Thu Jan 11 02:04:47 +0000 2018,@Shell,0.0,0.859,0.141,Dean Stan Blade 🇨🇦,0.4215,545
725,Thu Jan 11 02:03:08 +0000 2018,@Shell,0.116,0.83,0.054,Bill de Blasio,-0.3578,546
726,Thu Jan 11 01:45:20 +0000 2018,@Shell,0.0,1.0,0.0,KTVU,0.0,547
727,Thu Jan 11 01:44:18 +0000 2018,@Shell,0.0,1.0,0.0,Dallas Goldtooth,0.0,548
728,Thu Jan 11 01:08:26 +0000 2018,@Shell,0.0,0.809,0.191,Shell,0.5423,549
729,Thu Jan 11 01:01:10 +0000 2018,@Shell,0.104,0.896,0.0,Chevron,-0.296,550
730,Wed Jan 10 23:36:44 +0000 2018,@Shell,0.0,1.0,0.0,Kashish Das Shrestha,0.0,551
731,Wed Jan 10 23:16:04 +0000 2018,@Shell,0.0,0.695,0.305,Heriot-Watt IPE,0.7845,552
732,Wed Jan 10 23:13:47 +0000 2018,@Shell,0.136,0.864,0.0,Shell,-0.296,553
733,Wed Jan 10 23:09:27 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,554
734,Wed Jan 10 23:07:27 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,555
735,Wed Jan 10 22:53:43 +0000 2018,@Shell,0.122,0.878,0.0,Fossil Free Culture,-0.3612,556
736,Wed Jan 10 22:48:00 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,557
737,Wed Jan 10 22:43:42 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,558
738,Wed Jan 10 22:41:29 +0000 2018,@Shell,0.094,0.726,0.179,Bill de Blasio,0.4588,559
739,Wed Jan 10 22:31:09 +0000 2018,@Shell,0.0,0.774,0.226,Atiya Jaffar,0.6739,560
740,Wed Jan 10 22:24:09 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,561
741,Wed Jan 10 22:23:49 +0000 2018,@Shell,0.0,1.0,0.0,Frank Körver,0.0,562
742,Wed Jan 10 22:11:28 +0000 2018,@Shell,0.0,0.685,0.315,Leonardo DiCaprio,0.8327,563
743,Wed Jan 10 22:10:17 +0000 2018,@Shell,0.0,0.744,0.256,lenay,0.784,564
744,Wed Jan 10 22:08:04 +0000 2018,@Shell,0.104,0.896,0.0,C40 Cities,-0.296,565
745,Wed Jan 10 22:07:43 +0000 2018,@Shell,0.104,0.896,0.0,Mark Ruffalo,-0.296,566
746,Wed Jan 10 22:03:54 +0000 2018,@Shell,0.232,0.674,0.094,Richard Brooks,-0.5719,567
747,Wed Jan 10 21:56:34 +0000 2018,@Shell,0.123,0.877,0.0,Richard Brooks,-0.2023,568
748,Wed Jan 10 21:51:28 +0000 2018,@Shell,0.0,1.0,0.0,Ron Capps,0.0,569
749,Wed Jan 10 21:42:56 +0000 2018,@Shell,0.0,1.0,0.0,Physical Review Lett,0.0,570
750,Wed Jan 10 21:28:03 +0000 2018,@Shell,0.0,1.0,0.0,Shell,0.0,571
751,Wed Jan 10 21:14:40 +0000 2018,@Shell,0.166,0.834,0.0,Ike Teuling,-0.636,572
